Brewery_id,Beer,Beer_ID,Percent_ABV,IBU,Style,Ounces,Brewery,City,State,MedianIBU,MedianABV
296,Strawberry White,1843,4.7,16,Witbier,12,Wachusett Brewing Company,Westminster, MA,31,5.4
296,Larry Imperial IPA,1418,8.5,85,American Double / Imperial IPA,12,Wachusett Brewing Company,Westminster, MA,31,5.4
296,Wachusett Summer,1038,4.7,20,American Pale Wheat Ale,12,Wachusett Brewing Company,Westminster, MA,31,5.4
296,Country Pale Ale,1030,5.1,17,English Pale Ale,12,Wachusett Brewing Company,Westminster, MA,31,5.4
296,Wachusett Light IPA (2013),1029,4,37,American IPA,12,Wachusett Brewing Company,Westminster, MA,31,5.4
296,Pumpkan,908,5.2,20,Pumpkin Ale,12,Wachusett Brewing Company,Westminster, MA,31,5.4
296,Wachusett Blueberry Ale,619,4.5,10,Fruit / Vegetable Beer,12,Wachusett Brewing Company,Westminster, MA,31,5.4
296,Green Monsta IPA,618,6,55,American IPA,12,Wachusett Brewing Company,Westminster, MA,31,5.4
297,Hefe Lemon,1838,4.9,30,Radler,12,Widmer Brothers Brewing Company,Portland, OR,40,5.6
297,Hefe Black,1837,4.9,30,Hefeweizen,12,Widmer Brothers Brewing Company,Portland, OR,40,5.6
297,Widmer Brothers Hefeweizen,1836,4.9,30,Hefeweizen,12,Widmer Brothers Brewing Company,Portland, OR,40,5.6
298,Provision,1835,4.2,25,Saison / Farmhouse Ale,12,Hop Farm Brewing Company,Pittsburgh, PA,31,5.7
298,One Nut Brown,1834,4.7,28,American Brown Ale,12,Hop Farm Brewing Company,Pittsburgh, PA,31,5.7
298,Hop Farm IPA,1833,5.8,45,American IPA,12,Hop Farm Brewing Company,Pittsburgh, PA,31,5.7
299,Adam's Stout,1832,5.8,40,American Stout,12,Liquid Hero Brewery,York, PA,31,5.7
299,American Hero,1688,5.7,42,American Amber / Red Ale,12,Liquid Hero Brewery,York, PA,31,5.7
299,Schweet Ale,1687,5.2,20,Fruit / Vegetable Beer,12,Liquid Hero Brewery,York, PA,31,5.7
299,Irregardless IPA,1686,6.5,75,American IPA,12,Liquid Hero Brewery,York, PA,31,5.7
300,Our Legacy IPA,1831,6.5,60,American IPA,12,Matt Brewing Company,Utica, NY,40,5.5
300,Saranac Shandy,1359,4.2,NA,Shandy,12,Matt Brewing Company,Utica, NY,40,5.5
300,Our Legacy IPA,1135,6.5,60,American IPA,16,Matt Brewing Company,Utica, NY,40,5.5
300,Saranac Golden Pilsener (2003),960,5.1,34,German Pilsener,12,Matt Brewing Company,Utica, NY,40,5.5
300,Saranac Adirondack Light (2002),959,4.5,11,Light Lager,12,Matt Brewing Company,Utica, NY,40,5.5
300,DAX Light (1998),958,4.5,11,Light Lager,12,Matt Brewing Company,Utica, NY,40,5.5
300,Saranac Traditional Lager (2000),957,4.8,26,American Pale Lager,12,Matt Brewing Company,Utica, NY,40,5.5
300,Pomegranate Wheat (2008),956,4.7,14,Fruit / Vegetable Beer,12,Matt Brewing Company,Utica, NY,40,5.5
300,Blueberry Blonde Ale,773,5,12,American Blonde Ale,12,Matt Brewing Company,Utica, NY,40,5.5
300,Saranac White IPA,686,6,67,American IPA,12,Matt Brewing Company,Utica, NY,40,5.5
300,Saranac Summer Ale (2011),453,4.7,20,American Pale Wheat Ale,12,Matt Brewing Company,Utica, NY,40,5.5
300,Saranac Pale Ale (12 oz.),150,5.5,31,English Pale Ale,12,Matt Brewing Company,Utica, NY,40,5.5
300,Saranac Pale Ale (16 oz.),133,5.5,31,English Pale Ale,16,Matt Brewing Company,Utica, NY,40,5.5
301,Porch Rocker,1830,4.5,8,Radler,12,Boston Beer Company,Boston, MA,31,5.4
301,Rebel IPA,1629,6.5,45,American IPA,16,Boston Beer Company,Boston, MA,31,5.4
301,Cold Snap,1601,5.5,16,Witbier,12,Boston Beer Company,Boston, MA,31,5.4
301,Samuel Adams Winter Lager,1427,5.6,25,Bock,12,Boston Beer Company,Boston, MA,31,5.4
301,Boston Lager,1349,4.9,30,Vienna Lager,16,Boston Beer Company,Boston, MA,31,5.4
301,Boston Lager,1310,4.9,30,Vienna Lager,12,Boston Beer Company,Boston, MA,31,5.4
301,Samuel Adams Octoberfest,1281,5.3,15,Märzen / Oktoberfest,12,Boston Beer Company,Boston, MA,31,5.4
301,Samuel Adams Summer Ale,1144,5.3,7,American Pale Wheat Ale,12,Boston Beer Company,Boston, MA,31,5.4
301,Boston Lager,1143,4.9,30,Vienna Lager,12,Boston Beer Company,Boston, MA,31,5.4
302,Hopsmith Pale Lager,1828,6,26,American Pale Lager,16,Old Forge Brewing Company,Danville, PA,31,5.7
302,Falling Down Brown Ale,1487,6.5,65,American Brown Ale,16,Old Forge Brewing Company,Danville, PA,31,5.7
302,Resolution Rye Stout,1486,6.8,41,American Stout,16,Old Forge Brewing Company,Danville, PA,31,5.7
302,Plowshare Porter,1485,5.5,31,American Porter,16,Old Forge Brewing Company,Danville, PA,31,5.7
302,Old Forge Pumpkin Ale,1394,4.6,20,Pumpkin Ale,16,Old Forge Brewing Company,Danville, PA,31,5.7
302,Endless Sun Ale,1381,4.5,20,American Pale Wheat Ale,16,Old Forge Brewing Company,Danville, PA,31,5.7
302,Celestial Blonde Ale,900,6.5,20,American Blonde Ale,16,Old Forge Brewing Company,Danville, PA,31,5.7
302,Overbite IPA,891,7.5,67,American IPA,16,Old Forge Brewing Company,Danville, PA,31,5.7
302,T-Rail Pale Ale,509,5.5,44,American Pale Ale (APA),16,Old Forge Brewing Company,Danville, PA,31,5.7
302,Endless Summer Ale (2011),508,4.8,20,American Pale Wheat Ale,16,Old Forge Brewing Company,Danville, PA,31,5.7
303,Squatters Full Suspension Pale Ale,1826,4,44,American Pale Ale (APA),12,Utah Brewers Cooperative,Salt Lake City, UT,33.5,4
303,Squatters Hop Rising Double IPA,1825,9,75,American Double / Imperial IPA,12,Utah Brewers Cooperative,Salt Lake City, UT,33.5,4
303,Devastator Double Bock,1824,8,24,Doppelbock,12,Utah Brewers Cooperative,Salt Lake City, UT,33.5,4
303,Wasatch Ghostrider White IPA,1823,6,48,American White IPA,12,Utah Brewers Cooperative,Salt Lake City, UT,33.5,4
303,Wasatch Ghostrider White IPA (2014),1682,6,48,American White IPA,12,Utah Brewers Cooperative,Salt Lake City, UT,33.5,4
303,Wasatch Apricot Hefeweizen,1681,4,14,Fruit / Vegetable Beer,12,Utah Brewers Cooperative,Salt Lake City, UT,33.5,4
303,Squatters Hop Rising Double IPA (2014),1680,9,75,American Double / Imperial IPA,12,Utah Brewers Cooperative,Salt Lake City, UT,33.5,4
303,Squatters Full Suspension Pale Ale,1679,4,44,American Pale Ale (APA),12,Utah Brewers Cooperative,Salt Lake City, UT,33.5,4
304,#9,1813,5.1,20,Fruit / Vegetable Beer,16,Magic Hat Brewing Company,South Burlington, VT,45,5.5
304,Elder Betty,1113,5.5,13,Hefeweizen,12,Magic Hat Brewing Company,South Burlington, VT,45,5.5
304,#9,360,5.1,20,Fruit / Vegetable Beer,12,Magic Hat Brewing Company,South Burlington, VT,45,5.5
305,Quarter Mile Double IPA,1812,8,80,American Double / Imperial IPA,12,Blue Hills Brewery,Canton, MA,31,5.4
306,Marblehead,1811,5.5,36,American Amber / Red Ale,16,Night Shift Brewing,Everett, MA,31,5.4
307,Hoptopus Double IPA,1806,8.8,108,American Double / Imperial IPA,16,Beach Brewing Company,Virginia Beach, VA,41,5.65
308,Rodeo Rye Pale Ale,1805,4.2,35,American Pale Ale (APA),12,Payette Brewing Company,Garden City, ID,33.5,5.65
308,Outlaw IPA,1048,6.2,65,American IPA,12,Payette Brewing Company,Garden City, ID,33.5,5.65
308,North Fork Lager,1043,4.4,26,American Pale Lager,12,Payette Brewing Company,Garden City, ID,33.5,5.65
308,Payette Pale Ale,890,4.8,35,American Pale Ale (APA),12,Payette Brewing Company,Garden City, ID,33.5,5.65
308,Mutton Buster,775,5.5,25,American Brown Ale,12,Payette Brewing Company,Garden City, ID,33.5,5.65
309,"You're My Boy, Blue",1802,5,14,Fruit / Vegetable Beer,12,Brew Bus Brewing,Tampa, FL,35.5,5.55
309,Last Stop IPA,1801,7.2,60,American IPA,12,Brew Bus Brewing,Tampa, FL,35.5,5.55
309,Rollin Dirty Red Ale,1800,5,21,Irish Red Ale,12,Brew Bus Brewing,Tampa, FL,35.5,5.55
309,Are Wheat There Yet?,1799,5.5,28,American Pale Wheat Ale,12,Brew Bus Brewing,Tampa, FL,35.5,5.55
310,Thanksgiving Ale,1798,5,21,Kölsch,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Double Dagger Imperial IPA,1655,9.2,93,American Double / Imperial IPA,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Dagger Falls IPA,1596,6.3,100,American IPA,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Dagger Falls IPA,1595,6.3,100,American IPA,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Socktoberfest,1482,6,22,Märzen / Oktoberfest,16,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Hopnoxious Imperial IPA,1447,7.9,93,American Double / Imperial IPA,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Barrel Aged Seven Devils Imperial Stout,1425,9.9,62,American Double / Imperial Stout,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Boise Co-Op Two Score Ale,1424,5.5,28,Saison / Farmhouse Ale,16,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Sockeye Belgian Style Summer Ale,1298,5,16,Witbier,16,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Sockeye Maibock,1181,6.4,27,Maibock / Helles Bock,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Old Devil's Tooth,1160,9.9,100,American Barleywine,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Galena Golden,1152,4.3,20,American Blonde Ale,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Hell-Diver Pale Ale,1151,5.2,32,American Pale Ale (APA),12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Woolybugger Wheat,1150,4.6,12,American Pale Wheat Ale,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Power House Porter,1076,5.7,31,American Porter,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Winterfest,995,8.4,90,American Strong Ale,16,Sockeye Brewing Company,Boise, ID,33.5,5.65
310,Dagger Falls IPA,879,6.3,100,American IPA,12,Sockeye Brewing Company,Boise, ID,33.5,5.65
311,Black Bay Milk Stout,1797,5,25,Milk / Sweet Stout,12,Pine Street Brewery,San Francisco, CA,40,5.8
311,Atom Splitter Pale Ale,1437,5,44,American Pale Ale (APA),12,Pine Street Brewery,San Francisco, CA,40,5.8
312,Filthy Hoppin' IPA,1795,6.5,72,American IPA,16,Dirty Bucket Brewing Company,Woodinville, WA,38,5.55
313,Thunder Ann,1793,5.5,37,American Pale Ale (APA),12,Jackalope Brewing Company,Nashville, TN,34.5,5.7
314,Iron Butt Red Ale,1792,5.8,39,American Amber / Red Ale,12,Slanted Rock Brewing Company,Meridian, ID,33.5,5.65
314,Initial Point India Pale Ale,1609,7.1,92,American IPA,12,Slanted Rock Brewing Company,Meridian, ID,33.5,5.65
315,Hot Date Ale,1791,6,20,Chile Beer,16,Piney River Brewing Company,Bucryus, MO,27,5.25
315,Masked Bandit IPA,1540,7,68,American Black Ale,16,Piney River Brewing Company,Bucryus, MO,27,5.25
315,Sweet Potato Ale,1491,6,24,Fruit / Vegetable Beer,16,Piney River Brewing Company,Bucryus, MO,27,5.25
315,Float Trip Ale,1335,4.5,18,American Blonde Ale,16,Piney River Brewing Company,Bucryus, MO,27,5.25
315,Old Tom Porter,847,5.5,25,American Porter,16,Piney River Brewing Company,Bucryus, MO,27,5.25
315,Black Walnut Wheat,846,4.5,18,American Dark Wheat Ale,16,Piney River Brewing Company,Bucryus, MO,27,5.25
315,McKinney Eddy Amber Ale,521,5.5,20,American Amber / Red Ale,16,Piney River Brewing Company,Bucryus, MO,27,5.25
315,Missouri Mule India Pale Ale,479,7,70,American IPA,16,Piney River Brewing Company,Bucryus, MO,27,5.25
316,Lost River Blonde Ale,1789,4.9,20,American Blonde Ale,16,Cutters Brewing Company,Avon, IN,31,6
316,Monon Wheat,1788,5.4,16,Witbier,16,Cutters Brewing Company,Avon, IN,31,6
316,Floyd's Folly,1787,8,26,Scottish Ale,16,Cutters Brewing Company,Avon, IN,31,6
316,Half Court IPA,1786,6.3,67,American IPA,16,Cutters Brewing Company,Avon, IN,31,6
317,Appreciation Ale,1784,6.5,67,American IPA,16,Iron Hill Brewery & Restaurant,Wilmington, DE,59.5,6
318,Toughcats IPA,1783,7.2,67,American IPA,16,Marshall Wharf Brewing Company,Belfast, ME,38,5.1
318,Tug Pale Ale,1717,5,44,American Pale Ale (APA),16,Marshall Wharf Brewing Company,Belfast, ME,38,5.1
318,Sexy Chaos,1716,9.9,86,Russian Imperial Stout,16,Marshall Wharf Brewing Company,Belfast, ME,38,5.1
318,Ace Hole American Pale Ale,1516,6.3,44,American Pale Ale (APA),16,Marshall Wharf Brewing Company,Belfast, ME,38,5.1
318,Cant Dog Imperial Pale Ale,725,9.7,93,American Double / Imperial IPA,16,Marshall Wharf Brewing Company,Belfast, ME,38,5.1
319,All Nighter Ale,1776,4.5,45,Extra Special / Strong Bitter (ESB),12,Banner Beer Company,Williamsburg, MA,31,5.4
319,Banner American Rye,1644,4.5,20,Rye Beer,12,Banner Beer Company,Williamsburg, MA,31,5.4
319,Banner American Ale,1643,3.5,45,American Amber / Red Ale,12,Banner Beer Company,Williamsburg, MA,31,5.4
320,12 Man Pale Ale,1773,4.5,44,American Pale Ale (APA),12,Dick's Brewing Company,Centralia, WA,38,5.55
321,Jacaranada Rye IPA,1772,6.7,60,American IPA,16,Claremont Craft Ales,Claremont, CA,40,5.8
322,Lil SIPA,1771,5,55,American IPA,16,Rivertown Brewing Company,Lockland, OH,40,5.8
322,Hop Bomber Rye Pale Ale,1654,5.5,60,American Pale Ale (APA),16,Rivertown Brewing Company,Lockland, OH,40,5.8
323,Voodoo Love Child,1770,9.2,25,Tripel,12,Voodoo Brewery,Meadville, PA,31,5.7
323,White Magick of the Sun,1769,7.9,23,Witbier,12,Voodoo Brewery,Meadville, PA,31,5.7
323,Wynona's Big Brown Ale,1730,7.5,31,American Brown Ale,12,Voodoo Brewery,Meadville, PA,31,5.7
323,Gran Met,1729,9.2,25,Belgian Strong Pale Ale,12,Voodoo Brewery,Meadville, PA,31,5.7
323,Good Vibes IPA,1603,7.3,85,American IPA,12,Voodoo Brewery,Meadville, PA,31,5.7
323,Pilzilla,1488,7.5,85,American Double / Imperial Pilsner,12,Voodoo Brewery,Meadville, PA,31,5.7
324,Geary's Pale Ale,1763,4.5,31,English Pale Ale,12,D.L. Geary Brewing Company,Portland, ME,38,5.1
324,Geary's Summer Ale,1311,6,21,Kölsch,12,D.L. Geary Brewing Company,Portland, ME,38,5.1
325,GreyBeard™ IPA,1760,6.9,51,American IPA,12,Pisgah Brewing Company,Black Mountain, NC,31,5.7
325,Pisgah Pale Ale,1759,5.7,31,American Pale Ale (APA),12,Pisgah Brewing Company,Black Mountain, NC,31,5.7
326,County Line IPA,1758,6.6,67,American IPA,12,Neshaminy Creek Brewing Company,Croydon, PA,31,5.7
326,Trauger Pilsner,1757,4.8,34,German Pilsener,12,Neshaminy Creek Brewing Company,Croydon, PA,31,5.7
327,When Helles Freezes Over,1756,5.6,18,Munich Helles Lager,12,Morgan Street Brewery,Saint Louis, MO,27,5.25
327,Morgan Street Oktoberfest,1617,4.9,24,Märzen / Oktoberfest,12,Morgan Street Brewery,Saint Louis, MO,27,5.25
327,Honey Wheat,1052,4.7,14,American Pale Wheat Ale,12,Morgan Street Brewery,Saint Louis, MO,27,5.25
327,Black Bear Dark Lager,1051,4.6,24,Schwarzbier,12,Morgan Street Brewery,Saint Louis, MO,27,5.25
327,Golden Pilsner,1046,5,35,German Pilsener,12,Morgan Street Brewery,Saint Louis, MO,27,5.25
328,Heyoka IPA,1753,7,67,American IPA,16,Half Acre Beer Company,Chicago, IL,41,5.8
328,Guest Lager,1448,8,85,American Double / Imperial Pilsner,16,Half Acre Beer Company,Chicago, IL,41,5.8
328,Pony Pilsner,1134,5.7,34,German Pilsener,16,Half Acre Beer Company,Chicago, IL,41,5.8
328,Akari Shogun American Wheat Ale,1066,5.5,20,American Pale Wheat Ale,16,Half Acre Beer Company,Chicago, IL,41,5.8
328,Meat Wave,849,6,54,English India Pale Ale (IPA),16,Half Acre Beer Company,Chicago, IL,41,5.8
328,Over Ale,352,6,29,American Brown Ale,16,Half Acre Beer Company,Chicago, IL,41,5.8
328,Gossamer Golden Ale,149,4.2,20,American Blonde Ale,16,Half Acre Beer Company,Chicago, IL,41,5.8
328,Daisy Cutter Pale Ale,148,5.2,44,American Pale Ale (APA),16,Half Acre Beer Company,Chicago, IL,41,5.8
329,Just IPA,1749,4.6,45,American IPA,12,The Just Beer Project,Burlington, VT,45,5.5
330,Bronx Summer Pale Ale,1748,5.2,16,American Pale Ale (APA),16,The Bronx Brewery,Bronx, NY,40,5.5
330,Bronx Black Pale Ale,1747,5.7,46,American Black Ale,16,The Bronx Brewery,Bronx, NY,40,5.5
330,Bronx Pale Ale,1037,6.3,50,American Pale Ale (APA),16,The Bronx Brewery,Bronx, NY,40,5.5
331,Dead Armadillo Amber Ale,1746,6.3,37,American Amber / Red Ale,12,Dead Armadillo Craft Brewing,Tulsa, OK,26,6
332,Farmer Ted's Cream Ale,1744,5.6,20,Cream Ale,12,Catawba Brewing Company,Morganton, NC,31,5.7
332,Firewater India Pale Ale,1743,5.2,67,American IPA,12,Catawba Brewing Company,Morganton, NC,31,5.7
332,White Zombie Ale,1742,4.7,16,Witbier,12,Catawba Brewing Company,Morganton, NC,31,5.7
332,King Winterbolt Winter Ale,1719,7,24,Winter Warmer,12,Catawba Brewing Company,Morganton, NC,31,5.7
332,White Zombie Ale,638,4.7,16,Witbier,12,Catawba Brewing Company,Morganton, NC,31,5.7
332,Firewater India Pale Ale,507,5.2,67,American IPA,12,Catawba Brewing Company,Morganton, NC,31,5.7
332,Farmer Ted's Farmhouse Cream Ale,480,5.6,20,Cream Ale,12,Catawba Brewing Company,Morganton, NC,31,5.7
333,A Slice of Hefen,1741,5.4,15,Hefeweizen,16,La Cumbre Brewing Company,Albuquerque, NM,34,6.1
333,Elevated IPA,664,7.2,100,American IPA,16,La Cumbre Brewing Company,Albuquerque, NM,34,6.1
334,Sprocket Blonde Ale (2006),1735,5,20,American Blonde Ale,12,David's Ale Works,Diamond Springs, CA,40,5.8
334,Sprocket Pale Ale (2006),1734,5,44,American Pale Ale (APA),12,David's Ale Works,Diamond Springs, CA,40,5.8
335,Curious Traveler Shandy,1732,4.4,NA,Shandy,12,The Traveler Beer Company,Burlington, VT,45,5.5
336,Iron Horse Pale Ale,1722,5,32,American Pale Ale (APA),12,Fargo Brewing Company,Fargo, ND,32,5
336,Stone's Throw IPA,1435,4.5,19,Scottish Ale,12,Fargo Brewing Company,Fargo, ND,32,5
336,Wood Chipper India Pale Ale,1434,6.7,70,American IPA,12,Fargo Brewing Company,Fargo, ND,32,5
337,Big Sky IPA,1714,6.2,65,American IPA,12,Big Sky Brewing Company,Missoula, MT,35,5.45
337,Scape Goat Pale Ale,1713,5,40,English Pale Ale,12,Big Sky Brewing Company,Missoula, MT,35,5.45
337,Montana Trout Slayer Ale,1712,5,35,American Pale Wheat Ale,12,Big Sky Brewing Company,Missoula, MT,35,5.45
337,Moose Drool Brown Ale,1711,5.1,26,American Brown Ale,12,Big Sky Brewing Company,Missoula, MT,35,5.45
337,Powder Hound Winter Ale,1456,7.2,60,English Strong Ale,12,Big Sky Brewing Company,Missoula, MT,35,5.45
337,Moose Drool Brown Ale (2011),767,5.1,26,American Brown Ale,12,Big Sky Brewing Company,Missoula, MT,35,5.45
337,Montana Trout Slayer Ale (2012),766,5,35,American Pale Wheat Ale,12,Big Sky Brewing Company,Missoula, MT,35,5.45
337,Big Sky IPA (2012),579,6.2,65,American IPA,12,Big Sky Brewing Company,Missoula, MT,35,5.45
337,Summer Honey,168,4.7,20,American Blonde Ale,12,Big Sky Brewing Company,Missoula, MT,35,5.45
337,Scape Goat Pale Ale (2010),159,5,40,English Pale Ale,12,Big Sky Brewing Company,Missoula, MT,35,5.45
337,Montana Trout Slayer Ale (2009),35,5,35,American Pale Wheat Ale,12,Big Sky Brewing Company,Missoula, MT,35,5.45
337,Moose Drool Brown Ale (2009),34,5.1,26,American Brown Ale,12,Big Sky Brewing Company,Missoula, MT,35,5.45
338,Wick For Brains,1705,6.1,11,Pumpkin Ale,12,Nebraska Brewing Company,Papillion, NE,36,5.6
338,Nebraska India Pale Ale,1148,6.5,65,American IPA,12,Nebraska Brewing Company,Papillion, NE,36,5.6
338,EOS Hefeweizen,1147,4.8,10,Hefeweizen,12,Nebraska Brewing Company,Papillion, NE,36,5.6
338,Brunette Nut Brown Ale,1146,4.8,15,English Brown Ale,12,Nebraska Brewing Company,Papillion, NE,36,5.6
338,Cardinal Pale Ale,1145,5.7,29,American Pale Ale (APA),12,Nebraska Brewing Company,Papillion, NE,36,5.6
339,Uncle John's Apple Cherry Cider,1704,6.5,NA,Cider,16,Uncle John's Fruit House Winery,St. John's, MI,29,6.05
339,Uncle John's Apricot Apple Cider,1703,6.5,NA,Cider,16,Uncle John's Fruit House Winery,St. John's, MI,29,6.05
339,Draught Hard Apple Cider,877,6.5,NA,Cider,16,Uncle John's Fruit House Winery,St. John's, MI,29,6.05
340,Be Hoppy IPA,1697,6.5,69,American IPA,16,Wormtown Brewery,Worcester, MA,31,5.4
341,Category 3 IPA,1685,6.1,64,American IPA,12,Due South Brewing Company,Boynton Beach, FL,35.5,5.55
342,Hula Hoppie Session IPA,1684,4.8,67,American IPA,12,Palisade Brewing Company,Palisade, CO,36,6
342,Dirty Hippie Dark Wheat,927,5.3,27,American Dark Wheat Ale,12,Palisade Brewing Company,Palisade, CO,36,6
343,KelSo Nut Brown Lager,1678,5.7,19,Euro Dark Lager,12,KelSo Beer Company,Brooklyn, NY,40,5.5
343,KelSo India Pale Ale,1572,6,64,American IPA,12,KelSo Beer Company,Brooklyn, NY,40,5.5
343,KelSo Pilsner,1348,5.5,23,Czech Pilsener,12,KelSo Beer Company,Brooklyn, NY,40,5.5
344,The Great Return,1677,7.5,70,American IPA,16,Hardywood Park Craft Brewery,Richmond, VA,41,5.65
344,Hardywood Cream Ale,1331,4.4,18,Cream Ale,12,Hardywood Park Craft Brewery,Richmond, VA,41,5.65
344,Capital Trail Pale Ale,1270,5.6,55,American Pale Ale (APA),12,Hardywood Park Craft Brewery,Richmond, VA,41,5.65
345,Troopers Alley IPA,1676,5.9,135,American IPA,12,Wolf Hills Brewing Company,Abingdon, VA,41,5.65
346,Madra Allta,1675,6.4,95,American IPA,12,Lavery Brewing Company,Erie, PA,31,5.7
346,Duluchan India Pale Ale,1249,5.6,70,American IPA,12,Lavery Brewing Company,Erie, PA,31,5.7
347,Chaotic Double IPA,1674,9.9,93,American Double / Imperial IPA,12,Manzanita Brewing Company,Santee, CA,40,5.8
347,Manzanita IPA,1673,8,88,American IPA,12,Manzanita Brewing Company,Santee, CA,40,5.8
347,Riverwalk Blonde Ale,1672,6,25,American Blonde Ale,12,Manzanita Brewing Company,Santee, CA,40,5.8
347,Gillespie Brown Ale,1671,9.5,49,American Brown Ale,12,Manzanita Brewing Company,Santee, CA,40,5.8
347,Manzanita Pale Ale,1670,6.6,44,American Pale Ale (APA),12,Manzanita Brewing Company,Santee, CA,40,5.8
348,Cack-A-Lacky,1658,5,44,American Pale Ale (APA),12,Fullsteam Brewery,Durham, NC,31,5.7
349,Leprechaun Lager,1657,4,26,American Pale Lager,12,Four Horsemen Brewing Company,South Bend, IN,31,6
350,White Cap White IPA,1652,4.2,48,American White IPA,16,Hinterland Brewery,Green Bay, WI,24,5.2
351,Chai Ale,1649,5.1,15,Herbed / Spiced Beer,16,Central Coast Brewing Company,San Luis Obispo, CA,40,5.8
351,Lucky Day IPA,1648,7.2,85,American IPA,16,Central Coast Brewing Company,San Luis Obispo, CA,40,5.8
